datetime,number
2023-07-07 16:20:00,0
2023-07-07 16:23:00,6
2023-07-07 16:26:00,4
2023-07-07 16:29:00,6
2023-07-07 16:32:00,9
2023-07-07 16:35:00,9
2023-07-07 16:38:00,8
2023-07-07 16:41:00,9
2023-07-07 16:44:00,0
2023-07-07 16:47:00,2
2023-07-07 17:20:00,4
2023-07-07 17:23:00,3
2023-07-07 17:26:00,7
2023-07-07 17:29:00,4
2023-07-07 17:32:00,9
2023-07-07 17:35:00,7
2023-07-07 17:38:00,2
2023-07-07 17:41:00,7
2023-07-07 17:44:00,0
2023-07-07 17:47:00,1
2023-07-07 18:20:00,3
2023-07-07 18:23:00,1
2023-07-07 18:26:00,7
2023-07-07 18:29:00,6
2023-07-07 18:32:00,1
2023-07-07 18:35:00,2
2023-07-07 18:38:00,1
2023-07-07 18:41:00,8
2023-07-07 18:44:00,2
2023-07-07 18:47:00,3
2023-07-07 18:50:00,5
2023-07-07 18:53:00,5
2023-07-07 18:56:00,3
2023-07-07 18:59:00,1
2023-07-07 19:02:00,2
2023-07-07 19:05:00,3
2023-07-07 19:08:00,2
2023-07-07 19:11:00,2
2023-07-07 19:14:00,0
2023-07-07 19:17:00,2
2023-07-07 19:20:00,9
2023-07-07 19:23:00,3
2023-07-07 19:26:00,2
2023-07-07 19:29:00,3
2023-07-07 19:32:00,0
2023-07-07 19:35:00,9
2023-07-07 19:38:00,4
2023-07-07 19:41:00,9
2023-07-07 19:44:00,1
2023-07-07 19:47:00,4
2023-07-07 19:50:00,8
2023-07-07 19:53:00,8
2023-07-07 19:56:00,9
2023-07-07 19:59:00,4
2023-07-07 20:02:00,7
2023-07-07 20:05:00,4
2023-07-07 20:08:00,2
2023-07-07 20:11:00,4
2023-07-07 20:14:00,8
2023-07-07 20:17:00,3
2023-07-07 20:20:00,3
2023-07-07 20:23:00,3
2023-07-07 20:26:00,4
2023-07-07 20:29:00,2
2023-07-07 20:32:00,4
2023-07-07 20:35:00,3
2023-07-07 20:38:00,9
2023-07-07 20:41:00,6
2023-07-07 20:44:00,3
2023-07-07 20:47:00,1
2023-07-07 20:50:00,7
2023-07-07 20:53:00,5
2023-07-07 20:56:00,0
2023-07-07 20:59:00,4
2023-07-07 21:02:00,8
2023-07-07 21:05:00,1
2023-07-07 21:08:00,2
2023-07-07 21:11:00,2
2023-07-07 21:14:00,1
2023-07-07 21:17:00,3
2023-07-07 21:20:00,2
2023-07-07 21:23:00,6
2023-07-07 21:26:00,6
2023-07-07 21:29:00,6
2023-07-07 21:32:00,6
2023-07-07 21:35:00,7
2023-07-07 21:38:00,1
2023-07-07 21:41:00,4
2023-07-07 21:44:00,9
2023-07-07 21:47:00,6
2023-07-07 21:50:00,8
2023-07-07 21:53:00,3
2023-07-07 21:56:00,3
2023-07-07 21:59:00,6
2023-07-07 22:02:00,5
2023-07-07 22:05:00,7
2023-07-07 22:08:00,7
2023-07-07 22:11:00,7
2023-07-07 22:14:00,7
2023-07-07 22:17:00,7
2023-07-07 22:20:00,4
2023-07-07 22:23:00,3
2023-07-07 22:26:00,9
2023-07-07 22:29:00,6
2023-07-07 22:32:00,1
2023-07-07 22:35:00,1
2023-07-07 22:38:00,6
2023-07-07 22:41:00,5
2023-07-07 22:44:00,1
2023-07-07 22:47:00,8
2023-07-07 22:50:00,0
2023-07-07 22:53:00,7
2023-07-07 22:56:00,6
2023-07-07 22:59:00,1
2023-07-07 23:02:00,0
2023-07-07 23:05:00,4
2023-07-07 23:08:00,8
2023-07-07 23:11:00,1
2023-07-07 23:14:00,5
2023-07-07 23:17:00,8
2023-07-07 23:20:00,7
2023-07-07 23:23:00,1
2023-07-07 23:26:00,6
2023-07-07 23:29:00,6
2023-07-07 23:32:00,3
2023-07-07 23:35:00,1
2023-07-07 23:38:00,1
2023-07-07 23:41:00,1
2023-07-07 23:44:00,6
2023-07-07 23:47:00,1
2023-07-07 23:50:00,4
2023-07-07 23:53:00,5
2023-07-07 23:56:00,1
2023-07-07 23:59:00,9
2023-07-08 00:02:00,3
2023-07-08 00:05:00,6
2023-07-08 00:08:00,9
2023-07-08 00:11:00,4
2023-07-08 00:14:00,6
2023-07-08 00:17:00,6
2023-07-08 00:20:00,4
2023-07-08 00:23:00,9
2023-07-08 00:26:00,3
2023-07-08 00:29:00,1
2023-07-08 00:32:00,1
2023-07-08 00:35:00,1
2023-07-08 00:38:00,4
2023-07-08 00:41:00,7
2023-07-08 00:44:00,3
2023-07-08 00:47:00,3
2023-07-08 00:50:00,1
2023-07-08 00:53:00,2
2023-07-08 00:56:00,1
2023-07-08 00:59:00,4
2023-07-08 01:02:00,6
2023-07-08 01:05:00,2
2023-07-08 01:08:00,2
2023-07-08 01:11:00,9
2023-07-08 01:14:00,7
2023-07-08 01:17:00,8
2023-07-08 01:20:00,6
2023-07-08 01:23:00,2
2023-07-08 01:26:00,3
2023-07-08 01:29:00,9
2023-07-08 01:32:00,8
2023-07-08 01:35:00,9
2023-07-08 01:38:00,4
2023-07-08 01:41:00,6
2023-07-08 01:44:00,6
2023-07-08 01:47:00,7
2023-07-08 01:50:00,3
2023-07-08 01:53:00,7
2023-07-08 01:56:00,0
2023-07-08 01:59:00,8
2023-07-08 02:02:00,9
2023-07-08 02:05:00,4
2023-07-08 02:08:00,5
2023-07-08 02:11:00,4
2023-07-08 02:14:00,0
2023-07-08 02:17:00,4
2023-07-08 02:20:00,6
2023-07-08 02:23:00,8
2023-07-08 02:26:00,6
2023-07-08 02:29:00,6
2023-07-08 02:32:00,1
2023-07-08 02:35:00,4
2023-07-08 02:38:00,3
2023-07-08 02:41:00,7
2023-07-08 02:44:00,1
2023-07-08 02:47:00,2
2023-07-08 02:50:00,8
2023-07-08 02:53:00,1
2023-07-08 02:56:00,1
2023-07-08 02:59:00,6
2023-07-08 03:02:00,8
2023-07-08 03:05:00,3
2023-07-08 03:08:00,3
2023-07-08 03:11:00,4
2023-07-08 03:14:00,8
2023-07-08 03:17:00,8
2023-07-08 03:20:00,8
2023-07-08 03:23:00,1
2023-07-08 03:26:00,6
2023-07-08 03:29:00,6
2023-07-08 03:32:00,6
2023-07-08 03:35:00,6
2023-07-08 03:38:00,7
2023-07-08 03:41:00,6
2023-07-08 03:44:00,7
2023-07-08 03:47:00,4
2023-07-08 03:50:00,7
2023-07-08 03:53:00,8
2023-07-08 03:56:00,8
2023-07-08 03:59:00,0
2023-07-08 04:02:00,2
2023-07-08 04:05:00,6
2023-07-08 04:08:00,5
2023-07-08 04:11:00,3
2023-07-08 04:14:00,3
2023-07-08 04:17:00,3
2023-07-08 04:50:00,3
2023-07-08 04:53:00,7
2023-07-08 04:56:00,8
2023-07-08 04:59:00,2
2023-07-08 05:02:00,2
2023-07-08 05:05:00,6
2023-07-08 05:08:00,2
2023-07-08 05:11:00,3
2023-07-08 05:14:00,2
2023-07-08 05:17:00,9
2023-07-08 05:20:00,8
2023-07-08 05:23:00,8
2023-07-08 05:26:00,9
2023-07-08 05:29:00,7
2023-07-08 05:32:00,2
2023-07-08 05:35:00,6
2023-07-08 05:38:00,4
2023-07-08 05:41:00,7
2023-07-08 05:44:00,2
2023-07-08 05:47:00,2
2023-07-08 05:50:00,9
2023-07-08 05:53:00,7
2023-07-08 05:56:00,9
2023-07-08 05:59:00,4
2023-07-08 06:02:00,9
2023-07-08 06:05:00,4
2023-07-08 06:08:00,4
2023-07-08 06:11:00,6
2023-07-08 06:14:00,3
2023-07-08 06:17:00,2
2023-07-08 06:20:00,7
2023-07-08 06:23:00,7
2023-07-08 06:26:00,3
2023-07-08 06:29:00,9
2023-07-08 06:32:00,5
2023-07-08 06:35:00,0
2023-07-08 06:38:00,1
2023-07-08 06:41:00,8
2023-07-08 06:44:00,1
2023-07-08 06:47:00,7
2023-07-08 06:50:00,7
2023-07-08 06:53:00,4
2023-07-08 06:56:00,8
2023-07-08 06:59:00,2
2023-07-08 07:02:00,8
2023-07-08 07:05:00,7
2023-07-08 07:08:00,6
2023-07-08 07:11:00,6
2023-07-08 07:14:00,3
2023-07-08 07:17:00,3
2023-07-08 07:20:00,3
2023-07-08 07:23:00,4
2023-07-08 07:26:00,5
2023-07-08 07:29:00,0
2023-07-08 07:32:00,8
2023-07-08 07:35:00,0
2023-07-08 07:38:00,4
2023-07-08 07:41:00,9
2023-07-08 07:44:00,3
2023-07-08 07:47:00,7
2023-07-08 07:50:00,7
2023-07-08 07:53:00,8
2023-07-08 07:56:00,4
2023-07-08 07:59:00,2
2023-07-08 08:02:00,7
2023-07-08 08:05:00,8
2023-07-08 08:08:00,9
2023-07-08 08:11:00,2
2023-07-08 08:14:00,4
2023-07-08 08:17:00,2
2023-07-08 08:20:00,3
2023-07-08 08:23:00,3
2023-07-08 08:26:00,9
2023-07-08 08:29:00,3
2023-07-08 08:32:00,4
2023-07-08 08:35:00,2
2023-07-08 08:38:00,8
2023-07-08 08:41:00,7
2023-07-08 08:44:00,7
2023-07-08 08:47:00,1
2023-07-08 08:50:00,8
2023-07-08 08:53:00,6
2023-07-08 08:56:00,5
2023-07-08 08:59:00,8
2023-07-08 09:02:00,3
2023-07-08 09:05:00,1
2023-07-08 09:08:00,8
2023-07-08 09:11:00,6
2023-07-08 09:14:00,1
2023-07-08 09:17:00,4
2023-07-08 09:50:00,5
2023-07-08 09:53:00,3
2023-07-08 09:56:00,4
2023-07-08 09:59:00,2
2023-07-08 10:02:00,1
2023-07-08 10:05:00,6
2023-07-08 10:08:00,3
2023-07-08 10:11:00,8
2023-07-08 10:14:00,8
2023-07-08 10:17:00,2
2023-07-08 10:20:00,9
2023-07-08 10:23:00,0
2023-07-08 10:26:00,0
2023-07-08 10:29:00,6
2023-07-08 10:32:00,8
2023-07-08 10:35:00,1
2023-07-08 10:38:00,1
2023-07-08 10:41:00,1
2023-07-08 10:44:00,3
2023-07-08 10:47:00,0
2023-07-08 10:50:00,0
2023-07-08 10:53:00,4
2023-07-08 10:56:00,8
2023-07-08 10:59:00,2
2023-07-08 11:02:00,5
2023-07-08 11:05:00,3
2023-07-08 11:08:00,8
2023-07-08 11:11:00,4
2023-07-08 11:14:00,8
2023-07-08 11:17:00,6
2023-07-08 11:20:00,4
2023-07-08 11:23:00,2
2023-07-08 11:26:00,8
2023-07-08 11:29:00,7
2023-07-08 11:32:00,4
2023-07-08 11:35:00,8
2023-07-08 11:38:00,9
2023-07-08 11:41:00,5
2023-07-08 11:44:00,2
2023-07-08 11:47:00,6
2023-07-08 11:50:00,6
2023-07-08 11:53:00,0
2023-07-08 11:56:00,7
2023-07-08 11:59:00,1
2023-07-08 12:02:00,9
2023-07-08 12:05:00,5
2023-07-08 12:08:00,6
2023-07-08 12:11:00,4
2023-07-08 12:14:00,4
2023-07-08 12:17:00,6
2023-07-08 12:20:00,3
2023-07-08 12:23:00,9
2023-07-08 12:26:00,4
2023-07-08 12:29:00,9
2023-07-08 12:32:00,8
2023-07-08 12:35:00,8
2023-07-08 12:38:00,8
2023-07-08 12:41:00,4
2023-07-08 12:44:00,2
2023-07-08 12:47:00,6
2023-07-08 12:50:00,7
2023-07-08 12:53:00,3
2023-07-08 12:56:00,6
2023-07-08 12:59:00,3
2023-07-08 13:02:00,5
2023-07-08 13:05:00,7
2023-07-08 13:08:00,1
2023-07-08 13:11:00,5
2023-07-08 13:14:00,2
2023-07-08 13:17:00,4
2023-07-08 13:20:00,4
2023-07-08 13:23:00,9
2023-07-08 13:26:00,1
2023-07-08 13:29:00,4
2023-07-08 13:32:00,5
2023-07-08 13:35:00,9
2023-07-08 13:38:00,7
2023-07-08 13:41:00,9
2023-07-08 13:44:00,7
2023-07-08 13:47:00,6
2023-07-08 13:50:00,6
2023-07-08 13:53:00,4
2023-07-08 13:56:00,8
2023-07-08 13:59:00,1
2023-07-08 14:02:00,1
2023-07-08 14:05:00,8
2023-07-08 14:08:00,1
2023-07-08 14:11:00,9
2023-07-08 14:14:00,0
2023-07-08 14:17:00,2
2023-07-08 14:20:00,9
2023-07-08 14:23:00,5
2023-07-08 14:26:00,9
2023-07-08 14:29:00,8
2023-07-08 14:32:00,1
2023-07-08 14:35:00,7
2023-07-08 14:38:00,6
2023-07-08 14:41:00,2
2023-07-08 14:44:00,2
2023-07-08 14:47:00,3
2023-07-08 14:50:00,0
2023-07-08 14:53:00,9
2023-07-08 14:56:00,7
2023-07-08 14:59:00,0
2023-07-08 15:02:00,9
2023-07-08 15:05:00,3
2023-07-08 15:08:00,3
2023-07-08 15:11:00,0
2023-07-08 15:14:00,9
2023-07-08 15:17:00,9
2023-07-08 15:20:00,0
2023-07-08 15:23:00,2
2023-07-08 15:26:00,0
2023-07-08 15:29:00,2
2023-07-08 15:32:00,6
2023-07-08 15:35:00,1
2023-07-08 15:38:00,9
2023-07-08 15:41:00,4
2023-07-08 15:44:00,7
2023-07-08 15:47:00,9
2023-07-08 15:50:00,4
2023-07-08 15:53:00,9
2023-07-08 15:56:00,3
2023-07-08 15:59:00,2
2023-07-08 16:02:00,3
2023-07-08 16:05:00,3
2023-07-08 16:08:00,3
2023-07-08 16:11:00,8
2023-07-08 16:14:00,3
2023-07-08 16:17:00,7
2023-07-08 16:20:00,0
2023-07-08 16:23:00,4
2023-07-08 16:26:00,6
2023-07-08 16:29:00,9
2023-07-08 16:32:00,7
2023-07-08 16:35:00,3
2023-07-08 16:38:00,3
2023-07-08 16:41:00,4
2023-07-08 16:44:00,2
2023-07-08 16:47:00,6
2023-07-08 16:50:00,8
2023-07-08 16:53:00,6
2023-07-08 16:56:00,1
2023-07-08 16:59:00,6
2023-07-08 17:02:00,1
2023-07-08 17:05:00,2
2023-07-08 17:08:00,8
2023-07-08 17:11:00,8
2023-07-08 17:14:00,2
2023-07-08 17:17:00,7
2023-07-08 17:20:00,6
2023-07-08 17:23:00,6
2023-07-08 17:26:00,6
2023-07-08 17:29:00,9
2023-07-08 17:32:00,6
2023-07-08 17:35:00,1
2023-07-08 17:38:00,1
2023-07-08 17:41:00,5
2023-07-08 17:44:00,3
2023-07-08 17:47:00,6
2023-07-08 17:50:00,9
2023-07-08 17:53:00,9
2023-07-08 17:56:00,3
2023-07-08 17:59:00,8
2023-07-08 18:02:00,2
2023-07-08 18:05:00,8
2023-07-08 18:08:00,2
2023-07-08 18:11:00,9
2023-07-08 18:14:00,8
2023-07-08 18:17:00,1
2023-07-08 18:20:00,8
2023-07-08 18:23:00,1
2023-07-08 18:26:00,4
2023-07-08 18:29:00,7
2023-07-08 18:32:00,6
2023-07-08 18:35:00,7
2023-07-08 18:38:00,3
2023-07-08 18:41:00,2
2023-07-08 18:44:00,2
2023-07-08 18:47:00,4
2023-07-08 18:50:00,4
2023-07-08 18:53:00,1
2023-07-08 18:56:00,4
2023-07-08 18:59:00,1
2023-07-08 19:02:00,3
2023-07-08 19:05:00,5
2023-07-08 19:08:00,2
2023-07-08 19:11:00,1
2023-07-08 19:14:00,8
2023-07-08 19:17:00,2
2023-07-08 19:20:00,8
2023-07-08 19:23:00,7
2023-07-08 19:26:00,7
2023-07-08 19:29:00,8
2023-07-08 19:32:00,9
2023-07-08 19:35:00,8
2023-07-08 19:38:00,5
2023-07-08 19:41:00,6
2023-07-08 19:44:00,1
2023-07-08 19:47:00,8
2023-07-08 19:50:00,4
2023-07-08 19:53:00,4
2023-07-08 19:56:00,7
2023-07-08 19:59:00,1
2023-07-08 20:02:00,4
2023-07-08 20:05:00,7
2023-07-08 20:08:00,6
2023-07-08 20:11:00,3
2023-07-08 20:14:00,2
2023-07-08 20:17:00,4
2023-07-08 20:20:00,2
2023-07-08 20:23:00,1
2023-07-08 20:26:00,3
2023-07-08 20:29:00,1
2023-07-08 20:32:00,4
2023-07-08 20:35:00,9
2023-07-08 20:38:00,5
2023-07-08 20:41:00,9
2023-07-08 20:44:00,8
2023-07-08 20:47:00,1
2023-07-08 20:50:00,3
2023-07-08 20:53:00,7
2023-07-08 20:56:00,2
2023-07-08 20:59:00,4
2023-07-08 21:02:00,6
2023-07-08 21:05:00,5
2023-07-08 21:08:00,9
2023-07-08 21:11:00,9
2023-07-08 21:14:00,7
2023-07-08 21:17:00,4
2023-07-08 21:20:00,6
2023-07-08 21:23:00,4
2023-07-08 21:26:00,2
2023-07-08 21:29:00,6
2023-07-08 21:32:00,7
2023-07-08 21:35:00,8
2023-07-08 21:38:00,6
2023-07-08 21:41:00,4
2023-07-08 21:44:00,6
2023-07-08 21:47:00,7
2023-07-08 21:50:00,8
2023-07-08 21:53:00,7
2023-07-08 21:56:00,8
2023-07-08 21:59:00,9
2023-07-08 22:02:00,0
2023-07-08 22:05:00,9
2023-07-08 22:08:00,5
2023-07-08 22:11:00,0
2023-07-08 22:14:00,6
2023-07-08 22:17:00,9
2023-07-08 22:20:00,3
2023-07-08 22:23:00,2
2023-07-08 22:26:00,7
2023-07-08 22:29:00,2
2023-07-08 22:32:00,4
2023-07-08 22:35:00,9
2023-07-08 22:38:00,1
2023-07-08 22:41:00,8
2023-07-08 22:44:00,4
2023-07-08 22:47:00,3
2023-07-08 22:50:00,7
2023-07-08 22:53:00,0
2023-07-08 22:56:00,2
2023-07-08 22:59:00,7
2023-07-08 23:02:00,4
2023-07-08 23:05:00,6
2023-07-08 23:08:00,7
2023-07-08 23:11:00,4
2023-07-08 23:14:00,9
2023-07-08 23:17:00,0
2023-07-08 23:20:00,6
2023-07-08 23:23:00,8
2023-07-08 23:26:00,1
2023-07-08 23:29:00,6
2023-07-08 23:32:00,4
2023-07-08 23:35:00,8
2023-07-08 23:38:00,7
2023-07-08 23:41:00,3
2023-07-08 23:44:00,2
2023-07-08 23:47:00,3
2023-07-08 23:50:00,6
2023-07-08 23:53:00,2
2023-07-08 23:56:00,3
2023-07-08 23:59:00,2
2023-07-09 00:02:00,7
2023-07-09 00:05:00,7
2023-07-09 00:08:00,9
2023-07-09 00:11:00,9
2023-07-09 00:14:00,8
2023-07-09 00:17:00,3
2023-07-09 00:20:00,4
2023-07-09 00:23:00,2
2023-07-09 00:26:00,6
2023-07-09 00:29:00,6
2023-07-09 00:32:00,4
2023-07-09 00:35:00,3
2023-07-09 00:38:00,7
2023-07-09 00:41:00,7
2023-07-09 00:44:00,7
2023-07-09 00:47:00,1
2023-07-09 01:20:00,8
2023-07-09 01:23:00,1
2023-07-09 01:26:00,5
2023-07-09 01:29:00,7
2023-07-09 01:32:00,7
2023-07-09 01:35:00,9
2023-07-09 01:38:00,3
2023-07-09 01:41:00,9
2023-07-09 01:44:00,4
2023-07-09 01:47:00,2
2023-07-09 01:50:00,4
2023-07-09 01:53:00,8
2023-07-09 01:56:00,9
2023-07-09 01:59:00,5
2023-07-09 02:02:00,6
2023-07-09 02:05:00,3
2023-07-09 02:08:00,8
2023-07-09 02:11:00,9
2023-07-09 02:14:00,7
2023-07-09 02:17:00,1
2023-07-09 02:20:00,2
2023-07-09 02:23:00,7
2023-07-09 02:26:00,8
2023-07-09 02:29:00,6
2023-07-09 02:32:00,3
2023-07-09 02:35:00,7
2023-07-09 02:38:00,2
2023-07-09 02:41:00,2
2023-07-09 02:44:00,4
2023-07-09 02:47:00,1
2023-07-09 02:50:00,9
2023-07-09 02:53:00,3
2023-07-09 02:56:00,3
2023-07-09 02:59:00,1
2023-07-09 03:02:00,2
2023-07-09 03:05:00,7
2023-07-09 03:08:00,2
2023-07-09 03:11:00,2
2023-07-09 03:14:00,7
2023-07-09 03:17:00,8
2023-07-09 04:20:00,2
2023-07-09 04:23:00,9
2023-07-09 04:26:00,8
2023-07-09 04:29:00,1
2023-07-09 04:32:00,3
2023-07-09 04:35:00,2
2023-07-09 04:38:00,2
2023-07-09 04:41:00,9
2023-07-09 04:44:00,8
2023-07-09 04:47:00,1
2023-07-09 04:50:00,4
2023-07-09 04:53:00,8
2023-07-09 04:56:00,8
2023-07-09 04:59:00,2
2023-07-09 05:02:00,9
2023-07-09 05:05:00,1
2023-07-09 05:08:00,2
2023-07-09 05:11:00,4
2023-07-09 05:14:00,8
2023-07-09 05:17:00,6
2023-07-09 05:50:00,3
2023-07-09 05:53:00,9
2023-07-09 05:56:00,9
2023-07-09 05:59:00,9
2023-07-09 06:02:00,3
2023-07-09 06:05:00,0
2023-07-09 06:08:00,2
2023-07-09 06:11:00,8
2023-07-09 06:14:00,4
2023-07-09 06:17:00,7
2023-07-09 06:20:00,5
2023-07-09 06:23:00,0
2023-07-09 06:26:00,1
2023-07-09 06:29:00,2
2023-07-09 06:32:00,7
2023-07-09 06:35:00,3
2023-07-09 06:38:00,1
2023-07-09 06:41:00,9
2023-07-09 06:44:00,9
2023-07-09 06:47:00,7
2023-07-09 07:20:00,8
2023-07-09 07:23:00,5
2023-07-09 07:26:00,8
2023-07-09 07:29:00,3
2023-07-09 07:32:00,2
2023-07-09 07:35:00,4
2023-07-09 07:38:00,6
2023-07-09 07:41:00,0
2023-07-09 07:44:00,6
2023-07-09 07:47:00,2
2023-07-09 08:20:00,5
2023-07-09 08:23:00,4
2023-07-09 08:26:00,6
2023-07-09 08:29:00,9
2023-07-09 08:32:00,3
2023-07-09 08:35:00,3
2023-07-09 08:38:00,4
2023-07-09 08:41:00,8
2023-07-09 08:44:00,3
2023-07-09 08:47:00,4
2023-07-09 09:20:00,4
2023-07-09 09:23:00,9
2023-07-09 09:26:00,2
2023-07-09 09:29:00,6
2023-07-09 09:32:00,8
2023-07-09 09:35:00,7
2023-07-09 09:38:00,2
2023-07-09 09:41:00,2
2023-07-09 09:44:00,1
2023-07-09 09:47:00,6
2023-07-09 09:50:00,5
2023-07-09 09:53:00,7
2023-07-09 09:56:00,4
2023-07-09 09:59:00,1
2023-07-09 10:02:00,0
2023-07-09 10:05:00,2
2023-07-09 10:08:00,1
2023-07-09 10:11:00,8
2023-07-09 10:14:00,4
2023-07-09 10:17:00,3
2023-07-09 10:50:00,1
2023-07-09 10:53:00,9
2023-07-09 10:56:00,7
2023-07-09 10:59:00,6
2023-07-09 11:02:00,2
2023-07-09 11:05:00,9
2023-07-09 11:08:00,9
2023-07-09 11:11:00,3
2023-07-09 11:14:00,6
2023-07-09 11:17:00,6
2023-07-09 11:50:00,1
2023-07-09 11:53:00,7
2023-07-09 11:56:00,7
2023-07-09 11:59:00,1
2023-07-09 12:02:00,9
2023-07-09 12:05:00,3
2023-07-09 12:08:00,0
2023-07-09 12:11:00,4
2023-07-09 12:14:00,1
2023-07-09 12:17:00,9
2023-07-09 12:50:00,9
2023-07-09 12:53:00,2
2023-07-09 12:56:00,7
2023-07-09 12:59:00,7
2023-07-09 13:02:00,6
2023-07-09 13:05:00,1
2023-07-09 13:08:00,2
2023-07-09 13:11:00,4
2023-07-09 13:14:00,4
2023-07-09 13:17:00,2
2023-07-09 13:20:00,9
2023-07-09 13:23:00,1
2023-07-09 13:26:00,8
2023-07-09 13:29:00,8
2023-07-09 13:32:00,6
2023-07-09 13:35:00,1
2023-07-09 13:38:00,8
2023-07-09 13:41:00,4
2023-07-09 13:44:00,3
2023-07-09 13:47:00,6
2023-07-09 13:50:00,0
2023-07-09 13:53:00,3
2023-07-09 13:56:00,4
2023-07-09 13:59:00,6
2023-07-09 14:02:00,8
2023-07-09 14:05:00,6
2023-07-09 14:08:00,7
2023-07-09 14:11:00,9
2023-07-09 14:14:00,1
2023-07-09 14:17:00,9
2023-07-09 14:20:00,1
2023-07-09 14:23:00,3
2023-07-09 14:26:00,0
2023-07-09 14:29:00,3
2023-07-09 14:32:00,8
2023-07-09 14:35:00,2
2023-07-09 14:38:00,1
2023-07-09 14:41:00,2
2023-07-09 14:44:00,9
2023-07-09 14:47:00,8
2023-07-09 14:50:00,1
2023-07-09 14:53:00,5
2023-07-09 14:56:00,9
2023-07-09 14:59:00,6
2023-07-09 15:02:00,3
2023-07-09 15:05:00,4
2023-07-09 15:08:00,9
2023-07-09 15:11:00,2
2023-07-09 15:14:00,5
2023-07-09 15:17:00,8
2023-07-09 15:20:00,3
2023-07-09 15:23:00,9
2023-07-09 15:26:00,0
2023-07-09 15:29:00,3
2023-07-09 15:32:00,0
2023-07-09 15:35:00,7
2023-07-09 15:38:00,8
2023-07-09 15:41:00,6
2023-07-09 15:44:00,6
2023-07-09 15:47:00,1
2023-07-09 15:50:00,1
2023-07-09 15:53:00,1
2023-07-09 15:56:00,0
2023-07-09 15:59:00,9
2023-07-09 16:02:00,2
2023-07-09 16:05:00,4
2023-07-09 16:08:00,1
2023-07-09 16:11:00,2
2023-07-09 16:14:00,1
2023-07-09 16:17:00,9
2023-07-09 16:20:00,1
2023-07-09 16:23:00,0
2023-07-09 16:26:00,9
2023-07-09 16:29:00,6
2023-07-09 16:32:00,5
2023-07-09 16:35:00,0
2023-07-09 16:38:00,7
2023-07-09 16:41:00,3
2023-07-09 16:44:00,7
2023-07-09 16:47:00,7
2023-07-09 17:20:00,3
2023-07-09 17:23:00,6
2023-07-09 17:26:00,3
2023-07-09 17:29:00,6
2023-07-09 17:32:00,6
2023-07-09 17:35:00,8
2023-07-09 17:38:00,5
2023-07-09 17:41:00,8
2023-07-09 17:44:00,2
2023-07-09 17:47:00,1
2023-07-09 17:50:00,7
2023-07-09 17:53:00,8
2023-07-09 17:56:00,2
2023-07-09 17:59:00,2
2023-07-09 18:02:00,8
2023-07-09 18:05:00,9
2023-07-09 18:08:00,3
2023-07-09 18:11:00,8
2023-07-09 18:14:00,3
2023-07-09 18:17:00,5
2023-07-09 18:20:00,4
2023-07-09 18:23:00,6
2023-07-09 18:26:00,7
2023-07-09 18:29:00,3
2023-07-09 18:32:00,6
2023-07-09 18:35:00,1
2023-07-09 18:38:00,6
2023-07-09 18:41:00,4
2023-07-09 18:44:00,7
2023-07-09 18:47:00,4
2023-07-09 18:50:00,4
2023-07-09 18:53:00,7
2023-07-09 18:56:00,1
2023-07-09 18:59:00,4
2023-07-09 19:02:00,1
2023-07-09 19:05:00,0
2023-07-09 19:08:00,2
2023-07-09 19:11:00,6
2023-07-09 19:14:00,1
2023-07-09 19:17:00,3
2023-07-09 19:20:00,8
2023-07-09 19:23:00,2
2023-07-09 19:26:00,4
2023-07-09 19:29:00,7
2023-07-09 19:32:00,3
2023-07-09 19:35:00,2
2023-07-09 19:38:00,2
2023-07-09 19:41:00,9
2023-07-09 19:44:00,1
2023-07-09 19:47:00,1
2023-07-09 19:50:00,3
2023-07-09 19:53:00,9
2023-07-09 19:56:00,8
2023-07-09 19:59:00,9
2023-07-09 20:02:00,4
2023-07-09 20:05:00,2
2023-07-09 20:08:00,3
2023-07-09 20:11:00,1
2023-07-09 20:14:00,8
2023-07-09 20:17:00,1
2023-07-09 20:20:00,8
2023-07-09 20:23:00,2
2023-07-09 20:26:00,6
2023-07-09 20:29:00,6
2023-07-09 20:32:00,1
2023-07-09 20:35:00,4
2023-07-09 20:38:00,4
2023-07-09 20:41:00,4
2023-07-09 20:44:00,8
2023-07-09 20:47:00,3
2023-07-09 20:50:00,8
2023-07-09 20:53:00,5
2023-07-09 20:56:00,3
2023-07-09 20:59:00,6
2023-07-09 21:02:00,9
2023-07-09 21:05:00,4
2023-07-09 21:08:00,7
2023-07-09 21:11:00,3
2023-07-09 21:14:00,6
2023-07-09 21:17:00,3
2023-07-09 21:20:00,6
2023-07-09 21:23:00,7
2023-07-09 21:26:00,2
2023-07-09 21:29:00,7
2023-07-09 21:32:00,2
2023-07-09 21:35:00,8
2023-07-09 21:38:00,8
2023-07-09 21:41:00,4
2023-07-09 21:44:00,9
2023-07-09 21:47:00,6
2023-07-09 21:50:00,1
2023-07-09 21:53:00,1
2023-07-09 21:56:00,6
2023-07-09 21:59:00,1
2023-07-09 22:02:00,2
2023-07-09 22:05:00,1
2023-07-09 22:08:00,7
2023-07-09 22:11:00,1
2023-07-09 22:14:00,1
2023-07-09 22:17:00,2
2023-07-09 22:50:00,6
2023-07-09 22:53:00,2
